ZIP,HospID,City,State,Beds,RBeds,Outpatients,Admin,Inpatient,Hip95,Knee95,SalesYr,Sales12,Teach,Trauma,Rehab,Hip96,Knee96,Femur96,logBeds,logOut,logRBeds,logAdmin,logInpat,logHip95,logKnee95,logSales,logSales12,logHip96,logKnee96,logFemur96
57042,25065, Madison, SD,49,0,11639,1031,405,1,1,9,0,0,0,0,3,0,3,3.912023005,9.362202721,0,6.939253946,6.00635316,0.693147181,0.693147181,2.302585093,0,1.386294361,0,1.386294361
57059,41165, Scotland, SD,20,0,1157,303,318,0,1,5,0,0,0,0,1,0,1,3.044522438,7.054449658,0,5.717027701,5.765191103,0,0.693147181,1.791759469,0,0.693147181,0,0.693147181
57105,42565, Sioux Falls, SD,194,0,48908,4376,1574,0,0,27,31,1,0,0,16,19,4,5.272999559,10.79771671,0,8.384118837,7.362010551,0,0,3.33220451,3.465735903,2.833213344,2.995732274,1.609437912
57201,50265, Watertown, SD,68,0,26174,3387,3050,0,0,35,24,0,0,0,55,27,38,4.234106505,10.17256004,0,8.127995056,8.023224685,0,0,3.583518938,3.218875825,4.025351691,3.33220451,3.663561646
57234,7565, Estelline, SD,16,0,1750,157,24,0,0,1,0,0,0,0,0,0,0,2.833213344,7.467942332,0,5.062595033,3.218875825,0,0,0.693147181,0,0,0,0
57262,43365, Sisseton, SD,31,0,8000,736,254,0,0,2,0,0,0,0,2,0,2,3.465735903,8.987321813,0,6.602587892,5.541263545,0,0,1.098612289,0,1.098612289,0,1.098612289
57350,21565, Huron, SD,95,0,25668,2822,2505,1,1,29,39,0,0,0,42,38,37,4.564348191,10.15303932,0,7.945555428,7.826443135,0.693147181,0.693147181,3.401197382,3.688879454,3.761200116,3.663561646,3.63758616
57501,33065, Pierre, SD,86,0,9081,2787,2329,0,0,34,32,0,0,0,35,23,33,4.465908119,9.114049712,0,7.933079772,7.753623547,0,0,3.555348061,3.496507561,3.583518938,3.17805383,3.526360525
57570,40065, Rosebud, SD,35,0,50400,1396,0,0,2,0,0,0,0,0,0,0,0,3.583518938,10.8277663,0,7.242082359,0,0,1.098612289,0,0,0,0,0
57580,52065, Winner, SD,35,0,5254,1056,1266,0,0,2,0,0,0,0,6,0,10,3.583518938,8.566935283,0,6.963189986,7.14440718,0,0,1.098612289,0,1.945910149,0,2.397895273
57701,35565, Rapid City, SD,51,51,5021,558,0,0,0,1,2,0,0,1,0,0,1,3.951243719,8.52158354,3.951243719,6.326149473,0,0,0,0.693147181,1.098612289,0,0,0.693147181
57706,50565, Ellsworth A F B, SD,35,0,131901,2888,989,0,0,2,3,0,0,0,0,0,0,3.583518938,11.7898145,0,7.9686657,6.897704943,0,0,1.098612289,1.386294361,0,0,0
57732,6065, Deadwood, SD,29,0,21977,804,667,0,0,8,3,0,0,0,2,7,1,3.401197382,9.997797232,0,6.690842277,6.504288174,0,0,2.197224577,1.386294361,1.098612289,2.079441542,0.693147181
57741,12065, Fort Meade, SD,229,0,42324,3582,2814,0,0,3,0,0,0,0,8,0,5,5.438079309,10.65313321,0,8.183955717,7.942717541,0,0,1.386294361,0,2.197224577,0,1.791759469
57747,19065, Hot Springs, SD,169,0,75757,2763,9973,0,0,1,0,0,0,0,1,0,3,5.135798437,11.23529933,0,7.924434185,9.207736986,0,0,0.693147181,0,0.693147181,0,1.386294361
57783,43865, Spearfish, SD,35,0,25451,1334,1609,0,0,21,18,0,0,0,39,16,20,3.583518938,10.1445496,0,7.196686571,7.383989458,0,0,3.091042453,2.944438979,3.688879454,2.833213344,3.044522438
58072,44064, Valley City, ND,50,0,7550,1500,589,3,3,0,0,0,0,0,3,0,5,3.931825633,8.929435284,0,7.313886832,6.380122537,1.386294361,1.386294361,0,0,1.386294361,0,1.791759469
58201,24564, Grand Forks, ND,49,49,0,819,0,0,0,0,0,0,0,1,0,0,0,3.912023005,0,3.912023005,6.70930434,0,0,0,0,0,0,0,0
58205,25164, Grand Forks Afb, ND,25,0,113168,1722,813,0,0,2,2,1,0,0,0,0,0,3.258096538,11.63663756,0,7.451822237,6.701960366,0,0,1.098612289,1.098612289,0,0,0
58220,6264, Cavalier, ND,30,0,0,979,394,0,0,2,0,0,0,0,2,0,15,3.433987204,0,0,6.887552572,5.978885765,0,0,1.098612289,0,1.098612289,0,2.772588722
58301,9064, Devils Lake, ND,55,0,9636,1776,1032,4,4,0,0,0,0,0,0,0,5,4.025351691,9.173365136,0,7.482681828,6.940222469,1.609437912,1.609437912,0,0,0,0,1.791759469
58367,40064, Rolla, ND,53,0,4505,987,205,0,1,0,0,0,0,0,0,0,0,3.988984047,8.413165121,0,6.895682698,5.327876169,0,0.693147181,0,0,0,0,0
58401,27064, Jamestown, ND,56,0,5371,2417,1723,0,0,9,7,0,0,0,13,2,26,4.043051268,8.588955558,0,7.790696031,7.452402451,0,0,2.302585093,2.079441542,2.63905733,1.098612289,3.295836866
58474,38064, Oakes, ND,30,0,5135,651,176,0,0,8,0,0,0,0,7,0,1,3.433987204,8.544029845,0,6.480044562,5.176149733,0,0,2.197224577,0,2.079441542,0,0.693147181
58601,10064, Dickinson, ND,109,0,13034,2932,1589,0,0,24,23,1,0,0,21,26,23,4.700480366,9.475393326,0,7.983781069,7.371489295,0,0,3.218875825,3.17805383,3.091042453,3.295836866,3.17805383
58639,26764, Hettinger, ND,45,0,6494,1613,925,0,0,5,0,0,0,0,9,0,10,3.828641396,8.778787929,0,7.386470849,6.830874235,0,0,1.791759469,0,2.302585093,0,2.397895273
58705,33564, Minot Afb, ND,35,0,122788,2199,4363,0,0,2,3,0,0,0,2,7,1,3.583518938,11.71822271,0,7.696212639,8.381144347,0,0,1.098612289,1.386294361,1.098612289,2.079441542,0.693147181
59701,5581, Butte, MT,180,0,20690,5394,3680,0,0,72,12,0,0,0,67,16,40,5.198497031,9.937454102,0,8.593227878,8.210939733,0,0,4.290459441,2.564949357,4.219507705,2.833213344,3.713572067
60033,185543, Harvard, IL,36,0,882,762,335,0,0,5,0,0,0,0,3,0,3,3.610917913,6.783325201,0,6.637258031,5.81711116,0,0,1.791759469,0,1.386294361,0,1.386294361
60088,182043, Great Lakes, IL,99,0,363861,4060,3452,3,3,6,7,0,0,0,5,0,6,4.605170186,12.80452995,0,8.309184528,8.146998697,1.386294361,1.386294361,1.945910149,2.079441542,1.791759469,0,1.945910149
60099,327043, Zion, IL,95,0,1332,2303,1382,0,0,2,0,0,0,0,1,0,6,4.564348191,7.19518732,0,7.742402022,7.232010332,0,0,1.098612289,0,0.693147181,0,1.945910149
60141,191043, Hines, IL,852,0,266046,15736,14677,0,0,56,52,1,0,0,29,44,38,6.748759547,12.49142826,0,9.663769907,9.594105053,0,0,4.043051268,3.970291914,3.401197382,3.80666249,3.663561646
60141,400643, Hines, IL,269,0,0,2069,0,0,0,0,1,1,0,0,0,0,0,5.598421959,0,0,7.635303886,0,0,0,0,0.693147181,0,0,0
60178,304043, Sycamore, IL,54,0,1816,97,58,0,2,0,0,0,0,0,0,0,0,4.007333185,7.504942068,0,4.584967479,4.077537444,0,1.098612289,0,0,0,0,0
60521,192543, Hinsdale, IL,195,0,2209,1982,1549,18,23,9,18,0,0,0,13,16,20,5.278114659,7.700747795,0,7.592366129,7.34601021,2.944438979,3.17805383,2.302585093,2.944438979,2.63905733,2.833213344,3.044522438
60548,291043, Sandwich, IL,50,0,32085,1449,817,1,1,8,0,0,0,0,6,0,15,3.931825633,10.37617508,0,7.279318835,6.706862337,0.693147181,0.693147181,2.197224577,0,1.945910149,0,2.772588722
60607,92043, Chicago, IL,190,0,12100,7313,2471,1,1,1,0,1,0,0,2,0,10,5.252273428,9.401043373,0,8.897545599,7.812782819,0.693147181,0.693147181,0.693147181,0,1.098612289,0,2.397895273
60608,101543, Chicago, IL,77,77,12003,844,0,0,0,0,0,1,0,1,0,0,0,4.356708827,9.392995207,4.356708827,6.739336627,0,0,0,0,0,0,0,0
60611,122543, Chicago, IL,354,0,132500,6481,2661,57,57,16,11,1,0,0,21,20,13,5.872117789,11.79434547,0,8.776784384,7.886832999,4.060443011,4.060443011,2.833213344,2.48490665,3.091042453,3.044522438,2.63905733
60612,122643, Chicago, IL,484,0,263376,9222,4228,0,0,14,6,1,0,0,9,16,8,6.184148891,12.48134174,0,9.129455643,8.349720837,0,0,2.708050201,1.945910149,2.302585093,2.833213344,2.197224577
60613,40043, Chicago, IL,138,0,16619,4613,2992,1,5,8,1,0,0,0,7,6,18,4.934473933,9.718362068,0,8.436850439,8.004031508,0.693147181,1.791759469,2.197224577,0.693147181,2.079441542,1.945910149,2.944438979
60614,68043, Chicago, IL,313,20,72224,12201,5134,0,0,23,9,1,0,1,31,12,32,5.749392986,11.18754153,3.044522438,9.409355152,8.543835122,0,0,3.17805383,2.302585093,3.465735903,2.564949357,3.496507561
60614,56043, Chicago, IL,245,0,157353,11595,9840,0,0,0,0,1,1,0,3,1,54,5.505331536,11.96625332,0,9.35841549,9.194312611,0,0,0,0,1.386294361,0.693147181,4.007333185
60615,100043, Chicago, IL,243,0,0,0,0,0,0,3,2,0,0,0,17,0,14,5.497168225,0,0,0,0,0,0,1.386294361,1.098612289,2.890371758,0,2.708050201
60617,115043, Chicago, IL,285,0,33282,12723,5053,20,21,22,7,1,0,0,21,0,27,5.655991811,10.41280204,0,9.451245253,8.527935288,3.044522438,3.091042453,3.135494216,2.079441542,3.091042453,0,3.33220451
60617,116043, Chicago, IL,139,0,10762,4162,2380,0,0,3,0,0,0,0,5,0,17,4.941642423,9.283869605,0,8.333991247,7.775275846,0,0,1.386294361,0,1.791759469,0,2.890371758
60618,84543, Chicago, IL,167,0,1571,2428,1282,0,0,4,1,1,0,0,3,2,5,5.123963979,7.360103973,0,7.795234929,7.156956365,0,0,1.609437912,0.693147181,1.386294361,1.098612289,1.791759469
60621,104543, Chicago, IL,217,0,6795,7889,2885,0,0,8,0,0,0,0,11,0,22,5.384495063,8.824089483,0,8.973351414,7.967626739,0,0,2.197224577,0,2.48490665,0,3.135494216
60622,96543, Chicago, IL,266,0,32371,10240,5594,0,0,1,0,1,0,0,1,0,5,5.587248658,10.38504913,0,9.23415455,8.629628621,0,0,0.693147181,0,0.693147181,0,1.791759469
60622,105043, Chicago, IL,199,0,35948,7515,4230,0,0,12,7,1,0,0,21,4,23,5.298317367,10.48985655,0,8.924789361,8.350193651,0,0,2.564949357,2.079441542,3.091042453,1.609437912,3.17805383
60623,71043, Chicago, IL,140,0,4796,5967,2735,7,7,16,7,0,0,0,18,5,9,4.94875989,8.475746002,0,8.694167142,7.914252279,2.079441542,2.079441542,2.833213344,2.079441542,2.944438979,1.791759469,2.302585093
60624,43543, Chicago, IL,146,0,26716,6431,2234,3,3,4,0,0,0,0,1,0,4,4.990432587,10.19305535,0,8.769040811,7.711996507,1.386294361,1.386294361,1.609437912,0,0.693147181,0,1.609437912
60624,102343, Chicago, IL,109,0,0,2020,0,4,4,0,0,0,0,0,0,0,0,4.700480366,0,0,7.611347717,0,1.609437912,1.609437912,0,0,0,0,0
60628,103043, Chicago, IL,131,0,48126,5348,2987,0,0,6,0,0,0,0,5,2,15,4.882801923,10.78159863,0,8.584664907,8.002359546,0,0,1.945910149,0,1.791759469,1.098612289,2.772588722
60635,114043, Chicago, IL,64,0,0,1505,1106,0,0,24,21,1,0,0,1,0,0,4.17438727,0,0,7.317212408,7.009408933,0,0,3.218875825,3.091042453,0.693147181,0,0
60637,74043, Chicago, IL,149,0,10606,3188,1648,0,0,5,1,1,0,0,6,0,8,5.010635294,9.26926944,0,8.067462667,7.407924323,0,0,1.791759469,0.693147181,1.945910149,0,2.197224577
60640,43043, Chicago, IL,171,0,9663,3418,2771,1,1,20,4,0,0,0,14,4,25,5.147494477,9.17616292,0,8.13710339,7.92732436,0.693147181,0.693147181,3.044522438,1.609437912,2.708050201,1.609437912,3.258096538
60644,83043, Chicago, IL,212,0,21760,4635,1007,4,7,9,1,0,0,0,10,4,15,5.361292166,9.987874656,0,8.441607204,6.915723449,1.609437912,2.079441542,2.302585093,0.693147181,2.397895273,1.609437912,2.772588722
60649,78043, Chicago, IL,308,0,15675,5613,2416,0,0,9,0,1,0,0,5,2,14,5.733341277,9.659886159,0,8.633018757,7.790282381,0,0,2.302585093,0,1.791759469,1.098612289,2.708050201
60660,61043, Chicago, IL,188,0,2300,5289,3479,8,8,20,0,1,0,0,10,5,44,5.241747015,7.74109909,0,8.573573525,8.154787573,2.197224577,2.197224577,3.044522438,0,2.397895273,1.791759469,3.80666249
60936,178243, Gibson City, IL,40,0,14011,1056,917,5,10,5,0,0,0,0,9,0,8,3.713572067,9.547669384,0,6.963189986,6.822197391,1.791759469,2.397895273,1.791759469,0,2.302585093,0,2.197224577
60970,313043, Watseka, IL,66,0,14555,2138,1354,3,3,3,0,0,0,0,2,0,2,4.204692619,9.585758559,0,7.668093709,7.211556733,1.386294361,1.386294361,1.386294361,0,1.098612289,0,1.098612289
61008,21043, Belvidere, IL,40,0,7338,472,559,0,0,2,1,0,0,0,2,0,4,3.713572067,8.900957873,0,6.159095388,6.327936784,0,0,1.098612289,0.693147181,1.098612289,0,1.609437912
61008,22043, Belvidere, IL,45,0,13994,1480,1098,2,2,19,11,0,0,0,18,10,11,3.828641396,9.546455402,0,7.300472814,7.002155954,1.098612289,1.098612289,2.995732274,2.48490665,2.944438979,2.397895273,2.48490665
61021,146043, Dixon, IL,108,0,26461,3536,2224,33,68,31,16,0,0,0,32,17,45,4.691347882,10.18346502,0,8.171034189,7.707512195,3.526360525,4.234106505,3.465735903,2.833213344,3.496507561,2.890371758,3.828641396
61068,275043, Rochelle, IL,42,0,48359,1533,786,4,4,7,0,0,0,0,5,0,18,3.761200116,10.7864283,0,7.335633982,6.668228248,1.609437912,1.609437912,2.079441542,0,1.791759469,0,2.944438979
61254,176043, Geneseo, IL,45,0,3280,1044,742,2,2,10,0,0,0,0,6,0,14,3.828641396,8.095903533,0,6.951772164,6.610696045,1.098612289,1.098612289,2.397895273,0,1.945910149,0,2.708050201
61270,231043, Morrison, IL,38,0,6656,383,123,0,0,4,0,0,0,0,1,0,0,3.663561646,8.803424212,0,5.950642553,4.820281566,0,0,1.609437912,0,0.693147181,0,0
61282,151143, Silvis, IL,133,0,64044,4073,3675,0,0,41,45,1,0,0,36,43,42,4.8978398,11.06734124,0,8.312380597,8.209580483,0,0,3.737669618,3.828641396,3.610917913,3.784189634,3.761200116
61342,222543, Mendota, IL,68,0,4699,1809,1119,0,3,12,2,0,0,0,12,4,18,4.234106505,8.455317788,0,7.501082124,7.021083964,0,1.386294361,2.564949357,1.098612289,2.564949357,1.609437912,2.944438979
61350,248043, Ottawa, IL,116,0,46104,3531,2482,0,0,25,6,0,0,0,25,3,37,4.762173935,10.73867668,0,8.169619562,7.817222786,0,0,3.258096538,1.945910149,3.258096538,1.386294361,3.63758616
61362,300043, Spring Valley, IL,95,0,56002,3178,1671,0,1,11,5,0,0,0,13,0,38,4.564348191,10.93316054,0,8.064321961,7.421775794,0,0.693147181,2.48490665,1.791759469,2.63905733,0,3.663561646
61364,303043, Streator, IL,140,0,32235,4290,3019,34,61,31,12,0,0,0,36,13,28,4.94875989,10.38083912,0,8.364275085,8.01301211,3.555348061,4.127134385,3.465735903,2.564949357,3.610917913,2.63905733,3.36729583
61443,204043, Kewanee, IL,61,0,46663,2422,1467,0,0,21,26,0,0,0,24,17,29,4.127134385,10.75072827,0,7.792761721,7.291656209,0,0,3.091042453,3.295836866,3.218875825,2.890371758,3.401197382
61462,227043, Monmouth, IL,42,0,8322,1533,904,0,0,13,14,0,0,0,19,4,27,3.761200116,9.026778046,0,7.335633982,6.807934944,0,0,2.63905733,2.708050201,2.995732274,1.609437912,3.33220451
61520,32043, Canton, IL,97,0,22005,2735,2703,0,0,32,12,0,0,0,32,9,28,4.584967479,9.999070422,0,7.914252279,7.902487437,0,0,3.496507561,2.564949357,3.496507561,2.302585093,3.36729583
61530,162343, Eureka, IL,33,0,15438,662,1023,0,0,0,4,0,0,0,1,7,6,3.526360525,9.644652055,0,6.49677499,6.931471806,0,0,0,1.609437912,0.693147181,2.079441542,1.945910149
61554,253043, Pekin, IL,157,10,44114,4326,4953,0,0,45,11,0,1,1,46,24,50,5.062595033,10.69455514,2.397895273,8.37262974,8.50795061,0,0,3.828641396,2.48490665,3.850147602,3.218875825,3.931825633
61701,25043, Bloomington, IL,33,18,0,344,0,0,0,0,0,0,0,1,0,0,1,3.526360525,0,2.944438979,5.843544417,0,0,0,0,0,0,0,0.693147181
61739,170043, Fairbury, IL,45,0,5155,417,200,3,3,2,0,0,0,0,0,0,2,3.828641396,8.547916364,0,6.035481433,5.303304908,1.386294361,1.386294361,1.098612289,0,0,0,1.098612289
61747,191143, Hopedale, IL,34,0,22500,574,621,0,1,0,0,0,0,0,0,0,0,3.555348061,10.02131503,0,6.354370041,6.432940093,0,0.693147181,0,0,0,0,0
61764,264543, Pontiac, IL,12,0,0,963,483,0,2,0,0,0,0,0,0,0,0,2.564949357,0,0,6.871091295,6.182084907,0,1.098612289,0,0,0,0,0
61764,267043, Pontiac, IL,68,0,27746,3184,3760,25,39,13,7,1,0,0,13,4,31,4.234106505,10.23088301,0,8.066207568,8.232440158,3.258096538,3.688879454,2.63905733,2.079441542,2.63905733,1.609437912,3.465735903
61832,132043, Danville, IL,210,0,1316,9561,9663,0,0,65,55,1,1,0,46,0,57,5.351858133,7.183111702,0,9.165552189,9.17616292,0,0,4.189654742,4.025351691,3.850147602,0,4.060443011
61856,228043, Monticello, IL,18,0,19186,553,281,1,1,0,0,0,0,0,0,0,0,2.944438979,9.861988245,0,6.317164687,5.641907071,0.693147181,0.693147181,0,0,0,0,0
61868,272043, Chanute A F B, IL,15,0,91270,944,520,0,0,2,1,0,0,0,0,0,0,2.772588722,11.42158838,0,6.851184927,6.255750042,0,0,1.098612289,0.693147181,0,0,0
61944,250043, Paris, IL,49,0,6835,1118,447,0,0,12,0,0,0,0,11,0,6,3.912023005,8.829958044,0,7.020190708,6.104793232,0,0,2.564949357,0,2.48490665,0,1.945910149
62002,4043, Alton, IL,84,15,0,1040,654,0,0,0,0,0,0,1,0,0,0,4.442651256,0,2.772588722,6.947937069,6.484635236,0,0,0,0,0,0,0
62040,181043, Granite City, IL,265,0,121770,7800,6012,0,0,27,30,1,0,0,30,37,53,5.583496309,11.70989751,0,8.96200721,8.701679071,0,0,3.33220451,3.433987204,3.433987204,3.63758616,3.988984047
62049,190043, Hillsboro, IL,47,0,16438,1854,1023,0,0,10,0,0,0,0,9,0,9,3.871201011,9.70741184,0,7.525639975,6.931471806,0,0,2.397895273,0,2.302585093,0,2.302585093
62052,197543, Jerseyville, IL,67,0,676,1991,1976,0,0,9,0,0,0,0,10,0,15,4.219507705,6.517671273,0,7.596894438,7.589335823,0,0,2.302585093,0,2.397895273,0,2.772588722
62056,212043, Litchfield, IL,82,0,16943,3505,1500,0,0,27,0,0,0,0,15,0,33,4.418840608,9.737669068,0,8.162231065,7.313886832,0,0,3.33220451,0,2.772588722,0,3.526360525
62088,300243, Staunton, IL,58,0,18161,822,885,0,0,2,0,0,0,0,3,0,11,4.077537444,9.807086778,0,6.712956201,6.786716951,0,0,1.098612289,0,1.386294361,0,2.48490665
62201,154043, East Saint Louis, IL,135,0,17979,5089,2113,0,0,4,7,0,1,0,5,1,13,4.912654886,9.797015308,0,8.53503311,7.656337166,0,0,1.609437912,2.079441542,1.791759469,0.693147181,2.63905733
62207,151543, East Saint Louis, IL,102,0,25062,4078,2602,0,0,1,0,0,0,0,6,0,8,4.634728988,10.12914793,0,8.313607139,7.864419905,0,0,0.693147181,0,1.945910149,0,2.197224577
62225,20543, Scott A F B, IL,153,0,283969,6591,3327,0,0,18,19,1,0,0,9,9,4,5.036952602,12.55662388,0,8.793612072,8.110126802,0,0,2.944438979,2.995732274,2.302585093,2.302585093,1.609437912
62230,28043, Breese, IL,96,0,50664,3381,1138,0,1,7,0,0,0,0,7,0,17,4.574710979,10.83299062,0,8.126222529,7.037905963,0,0.693147181,2.079441542,0,2.079441542,0,2.890371758
62233,38743, Chester, IL,55,0,2175,1566,971,0,0,6,0,0,0,0,11,2,9,4.025351691,7.685243608,0,7.356918242,6.879355804,0,0,1.945910149,0,2.48490665,1.098612289,2.302585093
62246,182543, Greenville, IL,44,0,12779,861,912,0,0,8,0,0,0,0,4,0,20,3.80666249,9.455636728,0,6.759255271,6.816735881,0,0,2.197224577,0,1.609437912,0,3.044522438
62249,188043, Highland, IL,48,0,34324,1099,1120,0,0,12,12,0,0,0,19,10,17,3.891820298,10.44362923,0,7.003065459,7.021976423,0,0,2.564949357,2.564949357,2.995732274,2.397895273,2.890371758
62263,235543, Nashville, IL,36,0,8571,716,483,0,0,2,0,0,0,0,4,0,5,3.610917913,9.056256357,0,6.575075841,6.182084907,0,0,1.098612289,0,1.609437912,0,1.791759469
62278,273043, Red Bud, IL,65,0,3656,1927,2223,2,4,18,10,0,0,0,14,12,15,4.189654742,8.204398418,0,7.564238475,7.707062655,1.098612289,1.609437912,2.944438979,2.397895273,2.708050201,2.564949357,2.772588722
62286,294043, Sparta, IL,53,0,18674,1643,824,0,0,4,0,0,0,0,0,0,0,3.988984047,9.83494101,0,7.404887576,6.715383386,0,0,1.609437912,0,0,0,0
62301,271043, Quincy, IL,106,0,14057,4820,2853,0,0,37,17,0,1,0,0,0,0,4.672828834,9.550946908,0,8.480736654,7.956476798,0,0,3.63758616,2.890371758,0,0,0
62321,35543, Carthage, IL,67,0,11935,1234,853,0,1,5,0,0,0,0,9,0,7,4.219507705,9.387314322,0,7.118826249,6.749931194,0,0.693147181,1.791759469,0,2.302585093,0,2.079441542
62363,264043, Pittsfield, IL,59,0,15892,1433,687,0,0,9,0,0,0,0,14,0,22,4.094344562,9.67363404,0,7.268223021,6.533788838,0,0,2.302585093,0,2.708050201,0,3.135494216
62471,311843, Vandalia, IL,41,0,16061,1482,669,0,0,9,0,0,0,0,11,0,12,3.737669618,9.684211513,0,7.301822342,6.507277712,0,0,2.302585093,0,2.48490665,0,2.564949357
62565,293043, Shelbyville, IL,49,0,36395,2041,362,0,0,3,0,0,0,0,3,0,2,3.912023005,10.50221416,0,7.621684999,5.894402834,0,0,1.386294361,0,1.386294361,0,1.098612289
62568,305043, Taylorville, IL,98,0,30275,3218,1586,2,2,13,0,0,0,0,9,0,21,4.59511985,10.3181106,0,8.076826031,7.369600721,1.098612289,1.098612289,2.63905733,0,2.302585093,0,3.091042453
62626,33743, Carlinville, IL,44,0,12992,1384,747,1,1,9,0,0,0,0,13,0,15,3.80666249,9.47216603,0,7.233455419,6.617402978,0.693147181,0.693147181,2.302585093,0,2.63905733,0,2.772588722
62644,186243, Havana, IL,36,0,10258,758,596,0,0,1,0,0,0,0,0,0,3,3.610917913,9.235910648,0,6.632001777,6.391917113,0,0,0.693147181,0,0,0,1.386294361
62656,209043, Lincoln, IL,57,0,9996,2583,1393,0,0,13,0,0,0,0,2,0,10,4.060443011,9.210040327,0,7.857093865,7.239932591,0,0,2.63905733,0,1.098612289,0,2.397895273
62703,298543, Springfield, IL,177,0,17521,3272,2617,7,7,16,7,0,0,0,13,12,16,5.18178355,9.771212513,0,8.093462275,7.870165946,2.079441542,2.079441542,2.833213344,2.079441542,2.63905733,2.564949357,2.833213344
62821,34543, Carmi, IL,32,0,11163,1083,511,9,17,11,3,0,0,0,7,2,5,3.496507561,9.320449595,0,6.988413182,6.238324625,2.302585093,2.890371758,2.48490665,1.386294361,2.079441542,1.098612289,1.791759469
62837,170543, Fairfield, IL,52,0,8311,1696,4864,0,0,7,0,0,0,0,4,0,3,3.970291914,9.025455533,0,7.436617265,8.489821995,0,0,2.079441542,0,1.609437912,0,1.386294361
62839,171043, Flora, IL,40,0,9556,964,444,3,3,0,0,0,0,0,0,0,0,3.713572067,9.165029149,0,6.872128101,6.098074282,1.386294361,1.386294361,0,0,0,0,0
62859,219243, Mc Leansboro, IL,41,0,638,1076,317,0,0,5,0,0,0,0,4,0,6,3.737669618,6.459904454,0,6.981934677,5.762051383,0,0,1.791759469,0,1.609437912,0,1.945910149
62864,712343, Mount Vernon, IL,55,0,9170,1752,1310,0,0,9,0,0,0,0,9,0,10,4.025351691,9.123801611,0,7.469083885,7.178545484,0,0,2.302585093,0,2.302585093,0,2.397895273
62881,290043, Salem, IL,52,0,1471,1533,891,1,1,5,4,0,0,0,2,3,7,3.970291914,7.294377299,0,7.335633982,6.793466133,0.693147181,0.693147181,1.791759469,1.609437912,1.098612289,1.386294361,2.079441542
62896,318543, West Frankfort, IL,54,0,11061,1102,318,0,0,4,0,0,0,0,7,0,9,4.007333185,9.311271091,0,7.005789019,5.765191103,0,0,1.609437912,0,2.079441542,0,2.302585093
62906,7043, Anna, IL,40,0,19875,1418,619,0,0,1,0,0,0,0,3,0,20,3.713572067,9.897268253,0,7.257707677,6.429719478,0,0,0.693147181,0,1.386294361,0,3.044522438
62930,157043, Eldorado, IL,51,0,1151,2111,746,1,1,9,0,0,0,0,6,0,13,3.951243719,7.049254841,0,7.655390645,6.616065185,0.693147181,0.693147181,2.302585093,0,1.945910149,0,2.63905733
62946,183043, Harrisburg, IL,77,0,194,2880,1310,0,0,8,0,0,0,0,13,0,15,4.356708827,5.272999559,0,7.965892735,7.178545484,0,0,2.197224577,0,2.63905733,0,2.772588722
62966,234043, Murphysboro, IL,61,0,6066,2406,1399,0,0,12,0,0,0,0,11,0,8,4.127134385,8.710619528,0,7.786136438,7.244227516,0,0,2.564949357,0,2.48490665,0,2.197224577
62982,285043, Rosiclare, IL,48,0,15641,996,242,0,0,1,0,0,0,0,0,0,0,3.891820298,9.657714883,0,6.90475077,5.493061443,0,0,0.693147181,0,0,0,0
63031,18563, Florissant, MO,194,0,25579,7974,5520,0,0,0,0,0,1,0,0,0,2,5.272999559,10.14956608,0,8.984066928,8.616314282,0,0,0,0,0,0,1.098612289
